Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Chip Type
Motorola,PowerPC 700,MPC750ARX266TH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX300LH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX300RH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX300TH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX333LH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX333RH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX333TH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX366LH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX366RH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX366TH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX400LH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX400RH,,,,,CPU
Motorola,PowerPC 700,MPC750ARX400TH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX200LH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX200RH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX200TH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX233LH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX233RH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX233TH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX266LH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX266RH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX266TH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX300LH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX300RH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX300TH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX333LH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX333RH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX333TH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX366LH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX366RH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX366TH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX400LH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX400RH,,,,,CPU
Motorola,PowerPC 700,MPC750BRX400TH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX200LH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX200RH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX200TH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX233LH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX233RH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX233TH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX266LH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX266RH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX266TH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX300LH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX300RH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX300TH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX333LH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX333RH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX333TH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX366LH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX366RH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX366TH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX400LH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX400RH,,,,,CPU
Motorola,PowerPC 700,MPC750ERX400TH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX200LH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX200RH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX200TH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX233LH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX233RH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX233TH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX266LH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX266LX,,,,,CPU
Motorola,PowerPC 700,MPC750PRX266RH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX266RX,,,,,CPU
Motorola,PowerPC 700,MPC750PRX266TH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX266TX,,,,,CPU
Motorola,PowerPC 700,MPC750PRX300LH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX300RH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX300TH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX333LH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX333RH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX333TH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX366LH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX366RH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX366TH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX400LH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX400LX,,,,,CPU
Motorola,PowerPC 700,MPC750PRX400RH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX400TH,,,,,CPU
Motorola,PowerPC 700,MPC750PRX400TX,,,,,CPU
Motorola,PowerPC 700,MPC750RRX200LH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX200RH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX200TH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX233LH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX233RH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX233TH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX266LH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX266RH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX266TH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX300LH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX300RH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX300TH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX333LH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX333RH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX333TH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX366LH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX366TH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX400LH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX400RH,,,,,CPU
Motorola,PowerPC 700,MPC750RRX400TH,,,,,CPU
Motorola,PowerPC 700,PPC740ARX200LH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX200RH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX200TH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX233LH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX233RH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX233TH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX266LH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX266RH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX266TH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX300LH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX300RH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX300TH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX333LH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX333RH ,,,,,CPU
Motorola,PowerPC 700,PPC740ARX333TH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX200LH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX200RH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX200TH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX233LH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX233RH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX233TH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX266LH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX266RH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX266TH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX300LH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX300RH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX300TH ,,,,,CPU
Motorola,PowerPC 700,PPC740BRX333LH ,,,,,CPU
Motorola,PowerPC 700,PPC740ERX200LH ,,,,,CPU
Motorola,PowerPC 700,PPC740ERX233RH ,,,,,CPU
Motorola,PowerPC 700,PPC740ERX266LH ,,,,,CPU
Motorola,PowerPC 700,PPC740ERX266RH ,,,,,CPU
Motorola,PowerPC 700,PPC740ERX266TH ,,,,,CPU
Motorola,PowerPC 700,PPC740ERX300LH ,,,,,CPU
Motorola,PowerPC 700,PPC740ERX300RH ,,,,,CPU
Motorola,PowerPC 700,PPC740ERX300TH ,,,,,CPU
Motorola,PowerPC 700,PPC740ERX333LH ,,,,,CPU
Motorola,PowerPC 700,PPC740ERX333RH ,,,,,CPU
Motorola,PowerPC 700,PPC740ERX333TH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX200LH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX200RH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX233LH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX233TH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX266LH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX266RH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX266TH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX300RH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX300TH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX333LH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX333RH ,,,,,CPU
Motorola,PowerPC 700,PPC740PRX333TH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX200LH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX200RH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX200TH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX233LH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX233RH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX233TH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX266LH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX266RH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX266TH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX300LH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX300RH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX300TH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX333LH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX333RH ,,,,,CPU
Motorola,PowerPC 700,PPC740RRX333TH ,,,,,CPU
Motorola,PowerPC 700,PPC7455RX1000LC ,,,,,CPU
Motorola,PowerPC 700,PPC7457RX1000NB ,,,,,CPU
Motorola,PowerPC 700,PPC7457RX600NB ,,,,,CPU
Motorola,PowerPC 700,PPC7457RX733NB ,,,,,CPU
Motorola,PowerPC 700,PPC7457RX867NB ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX200LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX200RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX200TH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX233LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX233RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX233TH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX266LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX266RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX266TH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX300LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX300RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX300TH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX333LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX333RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX333TH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX366LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX366RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX366TH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX400LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX400RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ARX400TH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX200LH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX200RH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX200TH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX233LH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX233RH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX233TH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX266LH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX266RH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX266TH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX300LH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX300RH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX300TH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX333LH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX333RH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX333TH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX366LH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX366RH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX366TH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX400LH ,,,,,CPU
Motorola,PowerPC 700,PPC750BRX400RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX200LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX200RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX200TH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX233LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX266LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX266TH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX300LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX300RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX300TH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX333LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX333RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX333TH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX366LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX366RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX366TH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX400LH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX400RH ,,,,,CPU
Motorola,PowerPC 700,PPC750ERX400TH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX200LH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX200RH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX200TH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX233LH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX233RH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX233TH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX266LH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX266RH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX266TH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX300LH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX300RH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX300TH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX333LH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX333RH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX333TH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX366LH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX366RH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX366TH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX400LH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX400RH ,,,,,CPU
Motorola,PowerPC 700,PPC750PRX400TH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX200LH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX200RH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX200TH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX233LH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX233RH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX233TH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX266LH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX266RH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX266TH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX300LH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX333LH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX333RH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX333TH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX366LH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX366RH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX366TH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX400LH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX400RH ,,,,,CPU
Motorola,PowerPC 700,PPC750RRX400TH ,,,,,CPU
Motorola,PowerPC 700,XC7445ARX867WF,,,,,CPU
Motorola,PowerPC 700,XC7445ARX867WF ,,,,,CPU
Motorola,PowerPC 700,XPC740PRX300LE,,,,,CPU
Motorola,PowerPC 700,XPC750ARX200RH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX233PE,,,,,CPU
Motorola,PowerPC 700,XPC750ARX233PE ,,,,,CPU
Motorola,PowerPC 700,XPC750ARX233RH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX233SE,,,,,CPU
Motorola,PowerPC 700,XPC750ARX233SE ,,,,,CPU
Motorola,PowerPC 700,XPC750ARX233TH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX266LH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX266PE,,,,,CPU
Motorola,PowerPC 700,XPC750ARX266TH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX275PE,,,,,CPU
Motorola,PowerPC 700,XPC750ARX300LH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX300RH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX300TH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX333LH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX366LH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX366RH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX366TH,,,,,CPU
Motorola,PowerPC 700,XPC750ARX400RH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX200LH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX233LH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX233RH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX266LH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX266RH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX266TH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX300LH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX333LH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX333RH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX366LH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX366RH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX366TH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX400RH,,,,,CPU
Motorola,PowerPC 700,XPC750BRX400TH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX200LH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX200RH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX200TH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX233LH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX233RH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX233TH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX266LH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX266RH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX266TH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX300LH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX300RH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX300TH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX333LH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX333RH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX333TH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX366LH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX366RH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX366TH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX400LH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX400RH,,,,,CPU
Motorola,PowerPC 700,XPC750ERX400TH,,,,,CPU
Motorola,PowerPC 700,XPC750GIP300CN,,,,,CPU
Motorola,PowerPC 700,XPC750PRX200LH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX200RH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX200TH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX233LH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX233RH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX233TH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX266LH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX266RH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX266TH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX300LH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX300PB,,,,,CPU
Motorola,PowerPC 700,XPC750PRX300RB,,,,,CPU
Motorola,PowerPC 700,XPC750PRX300RH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX300TH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX333LH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX333RH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX333SE,,,,,CPU
Motorola,PowerPC 700,XPC750PRX333SE ,,,,,CPU
Motorola,PowerPC 700,XPC750PRX333TH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX366LH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX366RH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX366TH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX400LH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX400RH,,,,,CPU
Motorola,PowerPC 700,XPC750PRX400TH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX200LH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX200RH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX200TH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX233LH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX233RH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX233TH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX266LH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX266RH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX266TH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX300LH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX300RH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX300TH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX333LH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX333RH,,,,,CPU
Motorola,PowerPC 700,XPC750RRX333TH,,,,,CPU
Motorola,PowerPC 7000,MPC7410 HX500LE,,,,,CPU
Motorola,PowerPC 7000,XPC7400 RX400TK,,,,,CPU
Motorola,PowerPC 7000,XPC750RRX366LH,,,,,CPU
Motorola,PowerPC 7000,XPC750RRX400LH,,,,,CPU
Motorola,PowerPC 7000,XPC750RRX400RH,,,,,CPU
Motorola,PowerPC 800,XPC860DECZP50D3,,,,,CPU
Motorola,PowerPC 800,XPC860DECZP50D4,,,,,CPU
Motorola,PowerPC 800,XPC860DECZP66D3,,,,,CPU
Motorola,PowerPC 800,XPC860DECZP66D4,,,,,CPU
Motorola,PowerPC 800,XPC860DEZP50D3,,,,,CPU
Motorola,PowerPC 800,XPC860DEZP50D4,,,,,CPU
Motorola,PowerPC 800,XPC860DEZP66D3,,,,,CPU
Motorola,PowerPC 800,XPC860DEZP66D4,,,,,CPU
Motorola,PowerPC 800,XPC860DEZP80D3,,,,,CPU
Motorola,PowerPC 800,XPC860DEZP80D4,,,,,CPU
Motorola,PowerPC 800,XPC860DPCZP50D3,,,,,CPU
Motorola,PowerPC 800,XPC860DPCZP50D4,,,,,CPU
Motorola,PowerPC 800,XPC860DPCZP66D3,,,,,CPU
Motorola,PowerPC 800,XPC860DPCZP66D4,,,,,CPU
Motorola,PowerPC 800,XPC860DPZP50D3,,,,,CPU
Motorola,PowerPC 800,XPC860DPZP50D4,,,,,CPU
Motorola,PowerPC 800,XPC860DPZP66D3,,,,,CPU
Motorola,PowerPC 800,XPC860DPZP66D4,,,,,CPU
Motorola,PowerPC 800,XPC860DPZP80D3,,,,,CPU
Motorola,PowerPC 800,XPC860DPZP80D4,,,,,CPU
Motorola,PowerPC 800,XPC860DTCZP50D3,,,,,CPU
Motorola,PowerPC 800,XPC860DTCZP50D4,,,,,CPU
Motorola,PowerPC 800,XPC860DTCZP66D3,,,,,CPU
Motorola,PowerPC 800,XPC860DTCZP66D4,,,,,CPU
Motorola,PowerPC 800,XPC860DTZP50D3,,,,,CPU
Motorola,PowerPC 800,XPC860DTZP50D4,,,,,CPU
Motorola,PowerPC 800,XPC860DTZP66D3,,,,,CPU
Motorola,PowerPC 800,XPC860DTZP66D4,,,,,CPU
Motorola,PowerPC 800,XPC860DTZP80D3,,,,,CPU
Motorola,PowerPC 800,XPC860DTZP80D4,,,,,CPU
Motorola,PowerPC 800,XPC860ENCZP50D3,,,,,CPU
Motorola,PowerPC 800,XPC860ENCZP50D4,,,,,CPU
Motorola,PowerPC 800,XPC860ENCZP66D3,,,,,CPU
Motorola,PowerPC 800,XPC860ENCZP66D4,,,,,CPU
Motorola,PowerPC 800,XPC860ENZP50D3,,,,,CPU
Motorola,PowerPC 800,XPC860ENZP50D4,,,,,CPU
Motorola,PowerPC 800,XPC860ENZP66D3,,,,,CPU
Motorola,PowerPC 800,XPC860ENZP66D4,,,,,CPU
Motorola,PowerPC 800,XPC860ENZP80D3,,,,,CPU
Motorola,PowerPC 800,XPC860ENZP80D4,,,,,CPU
Motorola,PowerPC 800,XPC860MHZP50C1,,,,,CPU
Motorola,PowerPC 800,XPC860PCZP50D3,,,,,CPU
Motorola,PowerPC 800,XPC860PCZP50D4,,,,,CPU
Motorola,PowerPC 800,XPC860PCZP66D3,,,,,CPU
Motorola,PowerPC 800,XPC860PCZP66D4,,,,,CPU
Motorola,PowerPC 800,XPC860PZP50D3,,,,,CPU
Motorola,PowerPC 800,XPC860PZP50D4,,,,,CPU
Motorola,PowerPC 800,XPC860PZP66D3,,,,,CPU
Motorola,PowerPC 800,XPC860PZP66D4,,,,,CPU
Motorola,PowerPC 800,XPC860PZP80D3,,,,,CPU
Motorola,PowerPC 800,XPC860PZP80D4,,,,,CPU
Motorola,PowerPC 800,XPC860SRCZP50D3,,,,,CPU
Motorola,PowerPC 800,XPC860SRCZP50D4,,,,,CPU
Motorola,PowerPC 800,XPC860SRCZP66D3,,,,,CPU
